"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
100.000000, 10, -0.359665, 0.000000, -0.069016, -0.095156, -0.024336, -0.017153
100.000000, 11, -0.359665, 0.000000, -0.057351, -0.106594, -0.027118, -0.017153
100.000000, 12, -0.359665, 0.000000, -0.047985, -0.116875, -0.029603, -0.017153
100.000000, 13, -0.359665, 0.000000, -0.040466, -0.125209, -0.031794, -0.017153
100.000000, 14, -0.359665, 0.000000, -0.034430, -0.131472, -0.033699, -0.017153
100.000000, 15, -0.359665, 0.000000, -0.029584, -0.136169, -0.035337, -0.017153
100.000000, 16, -0.359665, 0.000000, -0.025694, -0.139983, -0.036727, -0.017153
100.000000, 17, -0.359665, 0.000000, -0.022570, -0.143333, -0.037889, -0.017153
100.000000, 18, -0.359665, 0.000000, -0.020063, -0.146352, -0.038843, -0.017153
100.000000, 19, -0.359665, 0.000000, -0.018050, -0.149002, -0.039618, -0.017153
100.000000, 0, -0.356578, 0.000000, -0.541809, -0.002975, -0.000319, -0.017074
100.000000, 1, -0.356578, 0.000000, -0.436900, -0.005383, -0.001117, -0.017074
100.000000, 2, -0.356578, 0.000000, -0.352678, -0.010108, -0.002336, -0.017074
100.000000, 3, -0.356578, 0.000000, -0.285063, -0.017133, -0.004124, -0.017074
100.000000, 4, -0.356578, 0.000000, -0.230781, -0.026309, -0.006524, -0.017074
100.000000, 5, -0.356578, 0.000000, -0.187202, -0.037103, -0.009457, -0.017074
100.000000, 6, -0.356578, 0.000000, -0.152216, -0.048538, -0.012754, -0.017074
100.000000, 7, -0.356578, 0.000000, -0.124129, -0.060083, -0.016277, -0.017074
100.000000, 8, -0.356578, 0.000000, -0.101580, -0.071477, -0.019866, -0.017074
100.000000, 9, -0.356578, 0.000000, -0.083477, -0.082915, -0.023375, -0.017074
100.000000, 10, -0.356578, 0.000000, -0.068944, -0.094493, -0.026694, -0.017074
100.000000, 11, -0.356578, 0.000000, -0.057277, -0.105854, -0.029715, -0.017074
100.000000, 12, -0.356578, 0.000000, -0.047910, -0.116055, -0.032409, -0.017074
100.000000, 13, -0.356578, 0.000000, -0.040390, -0.124319, -0.034774, -0.017074
100.000000, 14, -0.356578, 0.000000, -0.034353, -0.130523, -0.036822, -0.017074
100.000000, 15, -0.356578, 0.000000, -0.029506, -0.135168, -0.038579, -0.017074
100.000000, 16, -0.356578, 0.000000, -0.025615, -0.138937, -0.040072, -0.017074
100.000000, 17, -0.356578, 0.000000, -0.022492, -0.142249, -0.041321, -0.017074
100.000000, 18, -0.356578, 0.000000, -0.019984, -0.145234, -0.042350, -0.017074
100.000000, 19, -0.356578, 0.000000, -0.017970, -0.147857, -0.043186, -0.017074
100.000000, 0, -0.353491, 0.000000, -0.541800, -0.002957, -0.000353, -0.016986
100.000000, 1, -0.353491, 0.000000, -0.436876, -0.005350, -0.001235, -0.016986
100.000000, 2, -0.353491, 0.000000, -0.352641, -0.010045, -0.002578, -0.016986
100.000000, 3, -0.353491, 0.000000, -0.285016, -0.017025, -0.004542, -0.016986
100.000000, 4, -0.353491, 0.000000, -0.230725, -0.026139, -0.007167, -0.016986
100.000000, 5, -0.353491, 0.000000, -0.187140, -0.036858, -0.010365, -0.016986
100.000000, 6, -0.353491, 0.000000, -0.152149, -0.048210, -0.013954, -0.016986
100.000000, 7, -0.353491, 0.000000, -0.124057, -0.059655, -0.017778, -0.016986
100.000000, 8, -0.353491, 0.000000, -0.101505, -0.070954, -0.021664, -0.016986
100.000000, 9, -0.353491, 0.000000, -0.083399, -0.082289, -0.025454, -0.016986
100.000000, 10, -0.353491, 0.000000, -0.068864, -0.093777, -0.029033, -0.016986
100.000000, 11, -0.353491, 0.000000, -0.057195, -0.105056, -0.032292, -0.016986
100.000000, 12, -0.353491, 0.000000, -0.047827, -0.115173, -0.035192, -0.016986
100.000000, 13, -0.353491, 0.000000, -0.040306, -0.123363, -0.037728, -0.016986
100.000000, 14, -0.353491, 0.000000, -0.034268, -0.129505, -0.039916, -0.016986
100.000000, 15, -0.353491, 0.000000, -0.029420, -0.134095, -0.041790, -0.016986
100.000000, 16, -0.353491, 0.000000, -0.025529, -0.137818, -0.043382, -0.016986
100.000000, 17, -0.353491, 0.000000, -0.022405, -0.141090, -0.044718, -0.016986
100.000000, 18, -0.353491, 0.000000, -0.019897, -0.144039, -0.045821, -0.016986
100.000000, 19, -0.353491, 0.000000, -0.017883, -0.146635, -0.046716, -0.016986
100.000000, 0, -0.350404, 0.000000, -0.541790, -0.002937, -0.000387, -0.016890
100.000000, 1, -0.350404, 0.000000, -0.436849, -0.005313, -0.001352, -0.016890
100.000000, 2, -0.350404, 0.000000, -0.352600, -0.009976, -0.002819, -0.016890
100.000000, 3, -0.350404, 0.000000, -0.284964, -0.016907, -0.004957, -0.016890
100.000000, 4, -0.350404, 0.000000, -0.230664, -0.025954, -0.007806, -0.016890
100.000000, 5, -0.350404, 0.000000, -0.187072, -0.036593, -0.011268, -0.016890
100.000000, 6, -0.350404, 0.000000, -0.152075, -0.047854, -0.015145, -0.016890
100.000000, 7, -0.350404, 0.000000, -0.123979, -0.059192, -0.019268, -0.016890
100.000000, 8, -0.350404, 0.000000, -0.101423, -0.070390, -0.023448, -0.016890
100.000000, 9, -0.350404, 0.000000, -0.083314, -0.081616, -0.027516, -0.016890
100.000000, 10, -0.350404, 0.000000, -0.068777, -0.093009, -0.031353, -0.016890
100.000000, 11, -0.350404, 0.000000, -0.057106, -0.104199, -0.034847, -0.016890
100.000000, 12, -0.350404, 0.000000, -0.047736, -0.114230, -0.037949, -0.016890
100.000000, 13, -0.350404, 0.000000, -0.040214, -0.122344, -0.040654, -0.016890
100.000000, 14, -0.350404, 0.000000, -0.034175, -0.128421, -0.042980, -0.016890
100.000000, 15, -0.350404, 0.000000, -0.029327, -0.132954, -0.044967, -0.016890
100.000000, 16, -0.350404, 0.000000, -0.025434, -0.136628, -0.046657, -0.016890
100.000000, 17, -0.350404, 0.000000, -0.022310, -0.139858, -0.048078, -0.016890
100.000000, 18, -0.350404, 0.000000, -0.019801, -0.142770, -0.049253, -0.016890
