"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
0.000000, 5, -0.219195, 0.000000, -0.056590, -0.019137, -0.110249, -0.003680
0.000000, 6, -0.219195, 0.000000, -0.035351, -0.022656, -0.130536, -0.003680
0.000000, 7, -0.219195, 0.000000, -0.021365, -0.025320, -0.145892, -0.003680
0.000000, 8, -0.219195, 0.000000, -0.012154, -0.027243, -0.156977, -0.003680
0.000000, 9, -0.219195, 0.000000, -0.006089, -0.028589, -0.164734, -0.003680
0.000000, 0, -0.213021, 0.000000, -0.496435, -0.000495, -0.002717, -0.002711
0.000000, 1, -0.213021, 0.000000, -0.324669, -0.001646, -0.013018, -0.002711
0.000000, 2, -0.213021, 0.000000, -0.211555, -0.004005, -0.032335, -0.002711
0.000000, 3, -0.213021, 0.000000, -0.137066, -0.007230, -0.058545, -0.002711
0.000000, 4, -0.213021, 0.000000, -0.088011, -0.010675, -0.086498, -0.002711
0.000000, 5, -0.213021, 0.000000, -0.055707, -0.013799, -0.111838, -0.002711
0.000000, 6, -0.213021, 0.000000, -0.034434, -0.016341, -0.132452, -0.002711
0.000000, 7, -0.213021, 0.000000, -0.020425, -0.018265, -0.148061, -0.002711
0.000000, 8, -0.213021, 0.000000, -0.011199, -0.019655, -0.159330, -0.002711
0.000000, 9, -0.213021, 0.000000, -0.005124, -0.020627, -0.167216, -0.002711
0.000000, 0, -0.206846, 0.000000, -0.496266, -0.000298, -0.002735, -0.001734
0.000000, 1, -0.206846, 0.000000, -0.324219, -0.000993, -0.013129, -0.001734
0.000000, 2, -0.206846, 0.000000, -0.210920, -0.002419, -0.032657, -0.001734
0.000000, 3, -0.206846, 0.000000, -0.136308, -0.004371, -0.059184, -0.001734
0.000000, 4, -0.206846, 0.000000, -0.087174, -0.006458, -0.087498, -0.001734
0.000000, 5, -0.206846, 0.000000, -0.054817, -0.008351, -0.113179, -0.001734
0.000000, 6, -0.206846, 0.000000, -0.033509, -0.009893, -0.134077, -0.001734
0.000000, 7, -0.206846, 0.000000, -0.019476, -0.011060, -0.149904, -0.001734
0.000000, 8, -0.206846, 0.000000, -0.010236, -0.011903, -0.161334, -0.001734
0.000000, 9, -0.206846, 0.000000, -0.004150, -0.012493, -0.169332, -0.001734
0.000000, 0, -0.200672, 0.000000, -0.496095, -0.000099, -0.002747, -0.000751
0.000000, 1, -0.200672, 0.000000, -0.323766, -0.000332, -0.013210, -0.000751
0.000000, 2, -0.200672, 0.000000, -0.210280, -0.000811, -0.032903, -0.000751
0.000000, 3, -0.200672, 0.000000, -0.135546, -0.001467, -0.059688, -0.000751
